name,ingredient,weight
해산물칼국수,"새우, 꽃새우, 생것",23.0
해산물칼국수,"당근, 뿌리, 생것",11.5
해산물칼국수,"마늘, 깐마늘, 생것",2.3
해산물칼국수,"양파, 생것",11.5
해산물칼국수,"파, 대파, 생것",5.75
해산물칼국수,"홍합, 생것",23.0
해산물칼국수,"바지락, 생것",11.5
해산물칼국수,"간장, 재래",1.15
해산물칼국수,유채씨기름,1.15
햄크림파스타,우유,115.0
햄크림파스타,"햄, 등심햄",17.25
햄크림파스타,유채씨기름,1.725
햄크림파스타,"양송이버섯, 생것",23.0
햄크림파스타,"파프리카, 빨간색, 생것",17.25
햄크림파스타,"양파, 생것",17.25
햄크림파스타,"파프리카, 노란색, 생것",17.25
햄크림파스타,"브로콜리, 생것",17.25
햄크림파스타,"마늘, 깐마늘, 생것",2.3
햄크림파스타,"파스타, 스파게티, 말린것",57.5
호박감자수제비,"감자, 대지, 생것",40.25
호박감자수제비,"양파, 생것",11.5
호박감자수제비,"백합, 생것",23.0
호박감자수제비,"파, 대파, 생것",3.45
호박감자수제비,"멸치, 대멸치, 삶아서 말린것",2.3
호박감자수제비,"호박, 애호박, 생것",23.0
호박감자수제비,"간장, 재래",0.575
호박감자수제비,"당근, 뿌리, 생것",5.75
호박감자수제비,"밀, 중력밀가루",46.0
(밀제외)호박감자수제비,"감자, 대지, 생것",40.25
(밀제외)호박감자수제비,"양파, 생것",11.5
(밀제외)호박감자수제비,"백합, 생것",23.0
(밀제외)호박감자수제비,"파, 대파, 생것",3.45
(밀제외)호박감자수제비,"멸치, 대멸치, 삶아서 말린것",2.3
(밀제외)호박감자수제비,"호박, 애호박, 생것",23.0
(밀제외)호박감자수제비,"간장, 재래",0.575
(밀제외)호박감자수제비,"당근, 뿌리, 생것",5.75
(밀제외)호박감자수제비,"전분, 감자, 가루",46.0
호박칼제비,"호박, 애호박, 생것",28.75
호박칼제비,"감자, 대지, 생것",17.25
호박칼제비,"양파, 생것",11.5
호박칼제비,"파, 대파, 생것",2.3
호박칼제비,"멸치, 대멸치, 삶아서 말린것",2.3
호박칼제비,"마늘, 깐마늘, 생것",0.575
호박칼제비,"백합, 생것",23.0
호박칼제비,"간장, 재래",1.15
호박칼제비,"당근, 뿌리, 생것",5.75
호박칼제비,"국수, 칼국수, 생것",46.0
호박칼제비,"밀, 중력밀가루",28.75
(밀제외)호박칼제비,"호박, 애호박, 생것",28.75
(밀제외)호박칼제비,"감자, 대지, 생것",17.25
(밀제외)호박칼제비,"양파, 생것",11.5
(밀제외)호박칼제비,"파, 대파, 생것",2.3
(밀제외)호박칼제비,"멸치, 대멸치, 삶아서 말린것",2.3
(밀제외)호박칼제비,"마늘, 깐마늘, 생것",0.575
(밀제외)호박칼제비,"백합, 생것",23.0
(밀제외)호박칼제비,"간장, 재래",1.15
(밀제외)호박칼제비,"당근, 뿌리, 생것",5.75
(밀제외)호박칼제비,"국수, 칼국수, 생것",46.0
(밀제외)호박칼제비,"전분, 감자, 가루",28.75
가지채소볶음밥,"가지, 생것",28.75
가지채소볶음밥,"당근, 뿌리, 생것",11.5
가지채소볶음밥,유채씨기름,1.15
가지채소볶음밥,"호박, 애호박, 생것",11.5
가지채소볶음밥,"양파, 생것",11.5
가지채소볶음밥,소금,0.23
가지채소볶음밥,"멥쌀, 백미, 생것",46.0
건새우우엉주먹밥,"우엉, 생것",28.75
건새우우엉주먹밥,"간장, 개량, 양조",3.45
건새우우엉주먹밥,"새우, 꽃새우, 삶아서 말린것",17.25
건새우우엉주먹밥,"당근, 뿌리, 생것",11.5
건새우우엉주먹밥,"양파, 생것",17.25
건새우우엉주먹밥,참기름,1.15
건새우우엉주먹밥,"호박, 애호박, 생것",17.25
건새우우엉주먹밥,유채씨기름,1.15
건새우우엉주먹밥,"멥쌀, 백미, 생것",46.0
(참깨제외)건새우우엉주먹밥,"우엉, 생것",28.75
(참깨제외)건새우우엉주먹밥,"간장, 개량, 양조",3.45
(참깨제외)건새우우엉주먹밥,"새우, 꽃새우, 삶아서 말린것",17.25
(참깨제외)건새우우엉주먹밥,"당근, 뿌리, 생것",11.5
(참깨제외)건새우우엉주먹밥,"양파, 생것",17.25
(참깨제외)건새우우엉주먹밥,"호박, 애호박, 생것",17.25
(참깨제외)건새우우엉주먹밥,유채씨기름,1.15
(참깨제외)건새우우엉주먹밥,"멥쌀, 백미, 생것",46.0
게살볶음밥,"멥쌀, 백미, 생것",46.0
게살볶음밥,게맛살,17.25
게살볶음밥,"달걀, 생것",11.5
게살볶음밥,"당근, 뿌리, 생것",5.75
게살볶음밥,"파, 대파, 생것",5.75
게살볶음밥,"간장, 개량, 양조",2.3
게살볶음밥,유채씨기름,1.15
게살볶음밥,참기름,0.23
(참깨제외)게살볶음밥,"멥쌀, 백미, 생것",46.0
(참깨제외)게살볶음밥,게맛살,17.25
(참깨제외)게살볶음밥,"달걀, 생것",11.5
(참깨제외)게살볶음밥,"당근, 뿌리, 생것",5.75
(참깨제외)게살볶음밥,"파, 대파, 생것",5.75
(참깨제외)게살볶음밥,"간장, 개량, 양조",2.3
(참깨제외)게살볶음밥,유채씨기름,1.15
게살비빔밥,"게, 대게, 삶은것",46.0
게살비빔밥,"당근, 뿌리, 생것",17.25
게살비빔밥,"호박, 애호박, 생것",23.0
게살비빔밥,"양파, 생것",23.0
게살비빔밥,"파, 대파, 생것",5.75
게살비빔밥,유채씨기름,1.15
게살비빔밥,참기름,1.15
게살비빔밥,"멥쌀, 백미, 생것",46.0
게살파인애플볶음밥,"게, 대게, 삶은것",46.0
게살파인애플볶음밥,"당근, 뿌리, 생것",17.25
게살파인애플볶음밥,"호박, 애호박, 생것",23.0
게살파인애플볶음밥,"양파, 생것",23.0
게살파인애플볶음밥,"파, 대파, 생것",5.75
게살파인애플볶음밥,"멥쌀, 백미, 생것",57.5
게살파인애플볶음밥,유채씨기름,1.15
게살파인애플볶음밥,"파인애플, 고형물, 통조림",17.25
겨울나물비빔밥,"세발나물, 생것",23.0
겨울나물비빔밥,"콩나물, 생것",17.25
겨울나물비빔밥,"양파, 생것",17.25
겨울나물비빔밥,"당근, 뿌리, 생것",17.25
겨울나물비빔밥,참기름,1.15
겨울나물비빔밥,"멥쌀, 백미, 생것",46.0
고구마짜장밥,"고구마, 분질(밤) 고구마, 생것",28.75
고구마짜장밥,"짜장 소스, 가루",17.25
고구마짜장밥,"돼지고기, 살코기, 생것",23.0
고구마짜장밥,"당근, 뿌리, 생것",17.25
고구마짜장밥,"양파, 생것",23.0
고구마짜장밥,유채씨기름,1.725
고구마짜장밥,"감자, 대지, 생것",23.0
고구마짜장밥,"멥쌀, 백미, 생것",46.0
고구마표고버섯밥,"고구마, 분질(밤) 고구마, 생것",46.0
고구마표고버섯밥,"표고버섯, 참나무재배, 생것",40.25
고구마표고버섯밥,"멥쌀, 백미, 생것",46.0
곤드레나물밥+양념장,"멥쌀, 백미, 생것",63.25
곤드레나물밥+양념장,"간장, 재래",2.3
곤드레나물밥+양념장,"고려엉겅퀴(곤드레), 재배, 말린것",3.45
곤드레나물밥+양념장,"파, 대파, 생것",1.15
곤드레나물밥+양념장,참기름,0.23
곤드레나물밥+양념장,"마늘, 깐마늘, 생것",0.23
곤드레나물밥+양념장,"참깨, 흰깨, 볶은것",0.115
곤드레무밥+양념장,"무, 조선무, 생것",40.25
곤드레무밥+양념장,"고려엉겅퀴(곤드레), 재래종, 잎, 생것",46.0
곤드레무밥+양념장,"멥쌀, 백미, 생것",46.0
곤드레무밥+양념장,"간장, 개량, 양조",3.45
곤드레무밥+양념장,들기름,2.3
곤드레무밥+양념장,참기름,1.15
곤드레주먹밥+양념장,"고려엉겅퀴(곤드레), 재래종, 잎, 생것",46.0
곤드레주먹밥+양념장,"양파, 생것",17.25
곤드레주먹밥+양념장,"당근, 뿌리, 생것",17.25
곤드레주먹밥+양념장,"간장, 개량, 양조",3.45
곤드레주먹밥+양념장,"파, 쪽파, 생것",5.75
곤드레주먹밥+양념장,"멥쌀, 백미, 생것",46.0
곤드레주먹밥+양념장,들기름,2.3
곤드레주먹밥+양념장,참기름,1.15
곤드레콩나물밥+양념장,"콩나물, 생것",40.25
곤드레콩나물밥+양념장,"고려엉겅퀴(곤드레), 재래종, 잎, 생것",46.0
곤드레콩나물밥+양념장,"멥쌀, 백미, 생것",46.0
곤드레콩나물밥+양념장,"간장, 개량, 양조",3.45
곤드레콩나물밥+양념장,들기름,2.3
곤드레콩나물밥+양념장,참기름,1.15
과일카레라이스,"멥쌀, 백미, 생것",57.5
과일카레라이스,"사과, 부사(후지), 생것",17.25
과일카레라이스,"바나나, 생것",17.25
과일카레라이스,"카레, 가루 ",11.5
과일카레라이스,"양파, 생것",5.75
과일카레라이스,"당근, 뿌리, 생것",5.75
과일카레라이스,"감자, 대지, 생것",5.75
과일카레라이스,유채씨기름,1.15
굴소스닭가슴살덮밥,"멥쌀, 백미, 생것",46.0
굴소스닭가슴살덮밥,"닭고기, 가슴(껍질 제거), 생것",34.5
굴소스닭가슴살덮밥,"당근, 뿌리, 생것",5.75
굴소스닭가슴살덮밥,"파, 생것",5.75
굴소스닭가슴살덮밥,"양파, 생것",5.75
굴소스닭가슴살덮밥,굴 소스,4.6
굴소스닭가슴살덮밥,유채씨기름,1.15
굴소스닭가슴살덮밥,"전분, 감자, 가루",2.3
굴소스닭가슴살덮밥,참기름,0.23
굴소스닭가슴살덮밥,"후추, 검은후추, 가루 ",0.115
(참깨제외)굴소스닭가슴살덮밥,"멥쌀, 백미, 생것",46.0
(참깨제외)굴소스닭가슴살덮밥,"닭고기, 가슴(껍질 제거), 생것",34.5
(참깨제외)굴소스닭가슴살덮밥,"당근, 뿌리, 생것",5.75
(참깨제외)굴소스닭가슴살덮밥,"파, 생것",5.75
(참깨제외)굴소스닭가슴살덮밥,"양파, 생것",5.75
(참깨제외)굴소스닭가슴살덮밥,굴 소스,4.6
(참깨제외)굴소스닭가슴살덮밥,유채씨기름,1.15
(참깨제외)굴소스닭가슴살덮밥,"전분, 감자, 가루",2.3
(참깨제외)굴소스닭가슴살덮밥,"후추, 검은후추, 가루 ",0.115
김가루주먹밥,"멥쌀, 백미, 생것",46.0
김가루주먹밥,참기름,1.15
김가루주먹밥,"김, 김밥용김, 말린것",1.725
김가루주먹밥,"간장, 개량, 양조",0.575
김주먹밥,"김, 김밥용김, 말린것",1.15
김주먹밥,"간장, 개량, 양조",3.45
김주먹밥,"당근, 뿌리, 생것",23.0
김주먹밥,유채씨기름,1.15
김주먹밥,"양파, 생것",28.75
김주먹밥,"호박, 애호박, 생것",28.75
김주먹밥,참기름,1.15
김주먹밥,"멥쌀, 백미, 생것",46.0
김치볶음밥,"김치, 배추 김치",40.25
김치볶음밥,"멥쌀, 백미, 생것",46.0
김치볶음밥,"큰느타리버섯(새송이버섯), 생것",23.0
김치볶음밥,"당근, 뿌리, 생것",17.25
김치볶음밥,"브로콜리, 생것",23.0
김치볶음밥,유채씨기름,1.15
김치볶음밥,참기름,1.15
(참깨제외)김치볶음밥,"김치, 배추 김치",40.25
(참깨제외)김치볶음밥,"멥쌀, 백미, 생것",46.0
(참깨제외)김치볶음밥,"큰느타리버섯(새송이버섯), 생것",23.0
(참깨제외)김치볶음밥,"당근, 뿌리, 생것",17.25
(참깨제외)김치볶음밥,"브로콜리, 생것",23.0
(참깨제외)김치볶음밥,유채씨기름,1.15
김치스팸치즈볶음밥,"김치, 배추 김치",40.25
김치스팸치즈볶음밥,"멥쌀, 백미, 생것",46.0
김치스팸치즈볶음밥,유채씨기름,1.15
김치스팸치즈볶음밥,"치즈, 체다",23.0
김치스팸치즈볶음밥,참기름,1.15
김치스팸치즈볶음밥,"당근, 뿌리, 생것",17.25
김치스팸치즈볶음밥,"호박, 애호박, 생것",23.0
김치스팸치즈볶음밥,"양파, 생것",23.0
김치스팸치즈볶음밥,"햄, 런천미트햄",17.25
(참깨제외)김치스팸치즈볶음밥,"김치, 배추 김치",40.25
(참깨제외)김치스팸치즈볶음밥,"멥쌀, 백미, 생것",46.0
(참깨제외)김치스팸치즈볶음밥,유채씨기름,1.15
(참깨제외)김치스팸치즈볶음밥,"치즈, 체다",23.0
(참깨제외)김치스팸치즈볶음밥,"당근, 뿌리, 생것",17.25
(참깨제외)김치스팸치즈볶음밥,"호박, 애호박, 생것",23.0
(참깨제외)김치스팸치즈볶음밥,"양파, 생것",23.0
(참깨제외)김치스팸치즈볶음밥,"햄, 런천미트햄",17.25
김치어묵볶음밥,"김치, 배추 김치",34.5
김치어묵볶음밥,"호박, 애호박, 생것",17.25
김치어묵볶음밥,"양파, 생것",17.25
김치어묵볶음밥,"멥쌀, 백미, 생것",57.5
김치어묵볶음밥,유채씨기름,1.15
김치어묵볶음밥,참기름,1.15
김치어묵볶음밥,"어묵, 튀긴것",34.5
(참깨제외)김치어묵볶음밥,"김치, 배추 김치",34.5
(참깨제외)김치어묵볶음밥,"호박, 애호박, 생것",17.25
(참깨제외)김치어묵볶음밥,"양파, 생것",17.25
(참깨제외)김치어묵볶음밥,"멥쌀, 백미, 생것",57.5
(참깨제외)김치어묵볶음밥,유채씨기름,1.15
(참깨제외)김치어묵볶음밥,"어묵, 튀긴것",34.5
김치영양밥,"김치, 배추 김치",23.0
김치영양밥,"멥쌀, 백미, 생것",46.0
김치영양밥,유채씨기름,1.15
김치영양밥,참기름,1.15
김치영양밥,"당근, 뿌리, 생것",17.25
김치영양밥,"브로콜리, 생것",23.0
김치영양밥,"표고버섯, 참나무재배, 생것",11.5
김치영양밥,"느타리버섯, 생것",11.5
김치참치볶음밥,"김치, 배추 김치",46.0
김치참치볶음밥,"호박, 애호박, 생것",23.0
김치참치볶음밥,"양파, 생것",23.0
김치참치볶음밥,"멥쌀, 백미, 생것",46.0
김치참치볶음밥,유채씨기름,1.15
김치참치볶음밥,참기름,1.15
김치참치볶음밥,"가다랑어, 유지통조림",51.75
(참깨제외)김치참치볶음밥,"김치, 배추 김치",46.0
(참깨제외)김치참치볶음밥,"호박, 애호박, 생것",23.0
(참깨제외)김치참치볶음밥,"양파, 생것",23.0
(참깨제외)김치참치볶음밥,"멥쌀, 백미, 생것",46.0
(참깨제외)김치참치볶음밥,유채씨기름,1.15
(참깨제외)김치참치볶음밥,"가다랑어, 유지통조림",51.75
김치치즈볶음밥,"김치, 배추 김치",23.0
김치치즈볶음밥,"호박, 애호박, 생것",17.25
김치치즈볶음밥,"양파, 생것",17.25
김치치즈볶음밥,"당근, 뿌리, 생것",17.25
김치치즈볶음밥,"치즈, 체다",23.0
김치치즈볶음밥,"멥쌀, 백미, 생것",46.0
김치치즈볶음밥,유채씨기름,1.15
김치햄볶음밥,"멥쌀, 백미, 생것",46.0
김치햄볶음밥,"햄, 등심햄",11.5
김치햄볶음밥,"김치, 배추 김치",28.75
김치햄볶음밥,유채씨기름,1.15
김치햄볶음밥,"당근, 뿌리, 생것",11.5
김치햄볶음밥,"호박, 애호박, 생것",17.25
김치햄볶음밥,"큰느타리버섯(새송이버섯), 생것",11.5
김치햄볶음밥,"양파, 생것",17.25
김치햄볶음밥,소금,0.23
깍두기볶음밥,"김치, 깍두기",34.5
깍두기볶음밥,참기름,1.15
깍두기볶음밥,유채씨기름,1.15
깍두기볶음밥,"호박, 애호박, 생것",17.25
깍두기볶음밥,"양파, 생것",17.25
깍두기볶음밥,"당근, 뿌리, 생것",17.25
깍두기볶음밥,"멥쌀, 백미, 생것",46.0
(참깨제외)깍두기볶음밥,"김치, 깍두기",34.5
(참깨제외)깍두기볶음밥,유채씨기름,1.15
(참깨제외)깍두기볶음밥,"호박, 애호박, 생것",17.25
(참깨제외)깍두기볶음밥,"양파, 생것",17.25
(참깨제외)깍두기볶음밥,"당근, 뿌리, 생것",17.25
(참깨제외)깍두기볶음밥,"멥쌀, 백미, 생것",46.0
깍두기치즈볶음밥,"김치, 깍두기",23.0
깍두기치즈볶음밥,"호박, 애호박, 생것",17.25
깍두기치즈볶음밥,"양파, 생것",17.25
깍두기치즈볶음밥,"당근, 뿌리, 생것",17.25
깍두기치즈볶음밥,"치즈, 체다",23.0
깍두기치즈볶음밥,"멥쌀, 백미, 생것",46.0
깍두기치즈볶음밥,유채씨기름,1.15
깐풍돼지고기덮밥,"멥쌀, 백미, 생것",51.75
깐풍돼지고기덮밥,"돼지고기, 뒷다리, 생것",34.5
깐풍돼지고기덮밥,"양파, 생것",11.5
깐풍돼지고기덮밥,"전분, 감자, 가루",5.75
깐풍돼지고기덮밥,"달걀, 난백, 생것",5.75
깐풍돼지고기덮밥,"설탕, 백설탕",3.45
깐풍돼지고기덮밥,유채씨기름,1.15
깐풍돼지고기덮밥,"간장, 개량, 양조",2.3
깐풍돼지고기덮밥,"파, 대파, 생것",2.3
깐풍돼지고기덮밥,"마늘, 깐마늘, 생것",1.15
깐풍돼지고기덮밥,참기름,1.15
깐풍돼지고기덮밥,"식초, 사과식초",1.15
(참깨제외)깐풍돼지고기덮밥,"멥쌀, 백미, 생것",51.75
(참깨제외)깐풍돼지고기덮밥,"돼지고기, 뒷다리, 생것",34.5
(참깨제외)깐풍돼지고기덮밥,"양파, 생것",11.5
(참깨제외)깐풍돼지고기덮밥,"전분, 감자, 가루",5.75
(참깨제외)깐풍돼지고기덮밥,"달걀, 난백, 생것",5.75
(참깨제외)깐풍돼지고기덮밥,"설탕, 백설탕",3.45
(참깨제외)깐풍돼지고기덮밥,유채씨기름,1.15
(참깨제외)깐풍돼지고기덮밥,"간장, 개량, 양조",2.3
(참깨제외)깐풍돼지고기덮밥,"파, 대파, 생것",2.3
(참깨제외)깐풍돼지고기덮밥,"마늘, 깐마늘, 생것",1.15
(참깨제외)깐풍돼지고기덮밥,"식초, 사과식초",1.15
