name,weight,Energy,Protein,Fat,Carbohydrate,Total Dietary,Calcium,Iron,Sodium,Retinol,β-Carotene,Vitamin A,Vitamin B1 (Thiamine),Vitamin B2 (Rivoflavin),Vitamin C,Vitamin D,Linoleic Acid,Alpha-Linolenic Acid,snack,rice,special,soup,kimchi,side_dish,side_dish1,side_dish2,empty,밀,쌀,메밀,감자,대두,땅콩,들깨,참깨,씨앗,돼지,오리,닭,기타가금류,소,난류,우유,붉은살생선,흰살생선,기타,장어,멸치,게,새우,가재,"조개,꼬막",굴,"홍합,담치",오징어,문어,낙지,고둥,소라,전복,오이,마늘,샐러리,당근,브로콜리,양파,겨자,후추,토마토,체리,자두,키위,바나나,사과,배,코코넛,복숭아,메론,수박,시트러스,망고,아황산류,견과류,땅콩+견과류,other
콩국수,230.0,365.355,16.182225,7.11505,56.779525,6.04325,195.27,1.783075,775.6175,63.25,167.3825,77.19854167,0.1977425,0.3214825,3.979,0.0,1782.275175,241.62995,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
크림소스스파게티,138.345,274.89255,8.221695,12.599745,32.268655,1.55365,71.07115,0.725075,174.294,69.115,28.9363,71.52635834,0.078614,0.169326,9.3449,0.1242,897.35489,75.55017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
토마토스파게티,262.775,353.234,13.14657,6.5854175,61.87966,5.4924,52.21575,1.9384975,516.49375,1.2075,528.7125,45.266875,0.257715,0.228643,48.920425,0.14145,2064.06531,277.8671975,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
푸실리파스타,251.275,352.6015,13.46742,6.5848425,61.337435,5.8949,60.09325,1.9706975,520.97875,1.2075,1414.2125,119.0585417,0.26289,0.2177755,7.9327,0.14145,2059.757985,277.4048975,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
해물볶음우동,132.94,193.8233,6.8133475,2.56795,34.227105,2.11255,14.70965,0.320275,381.91615,0.023,138.5198,11.56631667,0.09718075,0.06917825,1.6935475,1.040175,651.726965,149.11774,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
해물수제비,276.0,256.68,14.18295,2.523675,42.04745,2.691,57.385,2.028025,167.9575,31.28,696.8425,89.35020834,0.138805,0.21873,4.1009,4.807,519.90695,32.092475,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(달걀,밀제외)해물수제비",253.0,206.54,6.59755,0.373175,44.05075,1.449,39.445,1.319625,147.4875,0.0,696.8425,58.07020834,0.046805,0.09982,4.0227,0.0,18.59665,11.328075,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
해물우동볶음,194.35,216.2,11.458255,1.842415,36.96514,3.2177,38.962,2.102315,317.193,3.4845,659.6975,58.45929167,0.112263,0.094875,7.767675,0.69345,437.95197,25.231,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
해물칼국수,175.95,338.4565,17.04737,1.614715,60.313015,2.1689,85.1115,1.31882,544.065,0.0,381.616,31.80133334,0.0709665,0.1009355,1.90555,2.10979,434.278755,35.60009,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
해산물칼국수,182.85,354.591,16.85831,2.823595,61.8539,2.3,49.174,3.59283,418.4275,6.9,650.4975,61.108125,0.0621575,0.145038,2.83958,0.0,667.539925,159.10434,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
햄크림파스타,285.775,347.3115,15.85482,6.9844675,56.606335,3.33615,157.44075,1.3841975,175.97875,63.4225,132.9975,74.505625,0.1862425,0.3962555,46.899875,0.0,938.336635,253.7476725,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
호박감자수제비,155.825,234.42175,10.117355,0.8740575,44.769845,3.266,104.00025,3.7096125,87.906,0.0,389.0565,32.421375,0.12541325,0.103178,6.7049025,0.02944,267.4030025,28.425125,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(밀제외)호박감자수제비,155.825,215.56175,5.393155,0.4186575,47.557445,2.024,98.02025,3.4152125,97.566,0.0,389.0565,32.421375,0.05135325,0.092138,6.6267025,0.02944,17.8254025,13.226725,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
호박칼제비,167.325,295.88925,11.3116875,1.09526,57.56003,3.0935,106.674,3.64826,273.17675,0.0,401.396,33.44966667,0.10257425,0.09894025,4.5786675,0.02944,384.204765,37.40214,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(밀제외)호박칼제비,167.325,284.10175,8.3590625,0.810635,59.30228,2.31725,102.9365,3.46426,279.21425,0.0,401.396,33.44966667,0.05628675,0.09204025,4.5297925,0.02944,228.218765,27.90314,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
가지채소볶음밥,110.63,192.2225,3.618705,1.3708,39.9924,1.58125,14.1335,0.756815,83.9546,0.0,682.41,56.8675,0.1285125,0.0736575,1.38115,0.0,240.46431,136.236015,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
건새우우엉주먹밥,143.75,276.299,14.04978,3.549935,45.093915,2.37935,727.4785,3.70369,777.5265,0.0,683.2265,56.93554167,0.1553305,0.1377355,2.07345,0.0,728.92681,147.024395,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)건새우우엉주먹밥,142.6,265.7535,14.04978,2.40465,45.092305,2.37935,726.984,3.683565,777.3425,0.0,683.1,56.925,0.1553305,0.1369305,2.07345,0.0,250.282435,140.88259,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
게살볶음밥,89.93,221.1381,6.57478,2.442232,41.232767,0.28865,50.2504,1.04972,266.7448,15.64,334.9628,43.55356667,0.1267645,0.130318,0.377775,2.4035,456.196835,136.088401,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)게살볶음밥,89.7,219.029,6.57478,2.213175,41.232445,0.28865,50.1515,1.045695,266.708,15.64,334.9375,43.55145833,0.1267645,0.130157,0.377775,2.4035,360.46796,134.86004,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
게살비빔밥,163.3,237.7855,10.58713,2.81451,40.826035,1.52375,71.346,1.13643,118.933,0.0,1031.964,85.99700001,0.2293675,0.309235,2.792775,0.0,731.751785,149.870645,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
게살파인애플볶음밥,190.9,282.44,11.376605,1.722125,53.275475,1.817,73.0365,1.29513,119.8415,0.0,1032.2975,86.02479167,0.26358,0.31901,4.15725,0.0,253.76636,145.20544,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
겨울나물비빔밥,121.9,197.8805,4.454525,1.62541,40.417785,1.725,30.452,1.0074,82.3515,0.0,1580.2265,131.6855417,0.171925,0.069,2.63465,0.0,617.68915,40.602705,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
고구마짜장밥,179.975,357.42,10.526295,5.3081125,65.069875,3.2545,28.59475,1.3162325,970.96225,1.61,963.01,81.86083334,0.31602,0.0575575,6.59525,0.1886,955.144115,232.9545225,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
고구마표고버섯밥,132.25,245.065,4.2136,0.35535,56.13265,1.242,12.535,1.0465,8.9125,0.0,16.56,1.38,0.1679,0.114195,3.2752,0.0,19.4948,2.5254,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
곤드레나물밥+양념장,70.725,245.49855,4.394219,0.6328565,53.4510225,0.052555,8.0546,0.9182175,146.05,0.0,14.79475,1.232895833,0.14983925,0.0274091,0.20447,0.0,117.3202745,1.7129825,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
곤드레무밥+양념장,139.15,225.009,5.12555,4.309165,40.40249,0.47035,139.2995,1.8009,172.776,0.0,1604.4685,133.7057083,0.313053,0.1545715,8.983225,0.0,819.29864,1480.613385,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
곤드레주먹밥+양념장,139.15,228.1715,5.295175,4.29824,41.264415,0.91885,140.9095,1.971675,173.6385,0.0,2606.061,217.17175,0.3034505,0.167164,7.824025,0.0,832.820915,1480.151085,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
곤드레콩나물밥+양념장,139.15,231.449,6.723475,4.808265,40.18514,0.6716,149.362,2.006175,169.556,0.0,1606.0785,133.839875,0.3351905,0.1803315,6.2261,0.0,1081.22149,1522.473385,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
과일카레라이스,121.9,291.5825,5.32933,3.219425,60.200775,1.22475,16.169,1.46418,6.164,0.0,346.955,28.91291667,0.1620925,0.044965,2.38395,0.0,240.24351,132.67274,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
굴소스닭가슴살덮밥,106.145,239.74165,11.1803,1.924732,42.119072,0.276,9.35755,0.822135,234.2527,3.496,319.7621,30.14284167,0.1816655,0.0569595,1.14425,0.0,386.861955,134.386286,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)굴소스닭가슴살덮밥,105.915,237.63255,11.1803,1.695675,42.11875,0.276,9.25865,0.81811,234.2159,3.496,319.7368,30.14073334,0.1816655,0.0567985,1.14425,0.0,291.13308,133.157925,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
김가루주먹밥,49.45,181.2055,3.7262875,1.41036,37.29634,0.0046,9.03325,0.8103475,35.81675,0.0,253.52325,21.1269375,0.11965175,0.081788,2.70825,0.0,478.644375,6.141805,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
김주먹밥,133.4,214.935,4.561705,2.598885,42.57829,1.86185,22.1835,0.98624,178.0085,0.0,1516.551,126.37925,0.145728,0.1480855,5.084725,0.0,734.33986,150.998795,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
김치볶음밥,151.8,215.4755,5.06368,2.679385,42.514235,1.98375,42.826,1.25718,103.293,0.0,1127.299,93.94158334,0.1672675,0.13041,10.18095,0.0,752.674885,151.98262,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(참깨제외)김치볶음밥,150.65,204.93,5.06368,1.5341,42.512625,1.98375,42.3315,1.237055,103.109,0.0,1127.1725,93.93104167,0.1672675,0.129605,10.18095,0.0,274.03051,145.840815,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
김치스팸치즈볶음밥,192.05,317.998,11.124755,9.49831,45.060335,1.43175,185.7135,1.229005,449.558,13.9725,1191.699,113.28075,0.192395,0.12765,9.370775,0.122475,1121.653535,198.417895,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)김치스팸치즈볶음밥,190.9,307.4525,11.124755,8.353025,45.058725,1.43175,185.219,1.20888,449.374,13.9725,1191.5725,113.2702083,0.192395,0.126845,9.370775,0.122475,643.00916,192.27609,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
김치어묵볶음밥,163.3,304.543,8.45848,4.164035,56.41026,0.77625,48.691,1.306055,326.508,8.28,155.6065,21.24720833,0.1758925,0.0573275,3.965775,0.0,1422.19741,225.663695,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)김치어묵볶음밥,162.15,293.9975,8.45848,3.01875,56.40865,0.77625,48.1965,1.28593,326.324,8.28,155.48,21.23666667,0.1758925,0.0565225,3.965775,0.0,943.553035,219.52189,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
김치영양밥,134.55,210.358,4.67958,2.642585,41.493035,1.58125,32.246,1.19508,62.698,0.0,1078.8265,89.90220834,0.1650825,0.11109,8.8642,0.0,731.675885,152.00907,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
김치참치볶음밥,192.05,297.8155,19.06033,5.08346,41.47061,0.897,50.9335,5.22698,525.2855,0.0,193.7865,16.148875,0.17434,0.089585,5.2877,0.0,713.350635,146.61097,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)김치참치볶음밥,190.9,287.27,19.06033,3.938175,41.469,0.897,50.439,5.206855,525.1015,0.0,193.66,16.13833333,0.17434,0.08878,5.2877,0.0,234.70626,140.469165,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
김치치즈볶음밥,144.9,265.65,8.10543,6.322125,42.253875,1.2075,171.2465,0.92713,274.9765,13.11,1127.46,107.065,0.159045,0.0884925,3.697825,0.0,297.332385,172.28449,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
김치햄볶음밥,145.13,213.555,6.52418,1.8377,41.6622,1.39725,30.6935,1.01959,238.8021,0.115,763.8875,63.77229167,0.2108525,0.0894125,7.207625,0.0,298.311035,140.90099,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
깍두기볶음밥,134.55,215.0155,3.96198,2.58796,42.425685,2.691,27.186,0.856405,181.2055,0.0,1066.9815,88.915125,0.14168,0.0581325,2.354625,0.0,760.24936,151.878545,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)깍두기볶음밥,133.4,204.47,3.96198,1.442675,42.424075,2.691,26.6915,0.83628,181.0215,0.0,1066.855,88.90458334,0.14168,0.0573275,2.354625,0.0,281.604985,145.73674,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
깍두기치즈볶음밥,144.9,268.64,8.11233,6.319825,42.976075,2.1965,165.9565,0.81903,336.8465,13.11,1107.22,105.3783333,0.149615,0.0891825,2.276425,0.0,320.313985,176.60159,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
깐풍돼지고기덮밥,121.9,293.756,11.736095,3.665395,51.001005,0.2944,8.8435,1.04926,145.544,0.69,8.7975,1.423125,0.2573125,0.2183735,0.961975,0.0828,874.772225,144.138815,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)깐풍돼지고기덮밥,120.75,283.2105,11.736095,2.52011,50.999395,0.2944,8.349,1.029135,145.36,0.69,8.671,1.412583333,0.2573125,0.2175685,0.961975,0.0828,396.12785,137.99701,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
깻잎누드롤,140.645,262.7244,8.62201,4.616468,46.0893205,1.316175,65.1636,1.5432425,233.3097,0.9775,1587.8602,133.2991833,0.20303825,0.231081,11.7122325,0.138805,1083.111975,99.1967115,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(밀,대두,달걀,우유제외)깻잎누드롤",140.945,297.5234,8.19973,9.341703,44.5409605,1.316175,65.0881,1.4910575,192.7542,3.7145,1587.8602,136.0361833,0.28319325,0.2371415,7.3232575,0.130985,1375.62103,140.9203215,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
깻잎볶음밥,124.2,202.8715,4.50593,1.463375,42.012145,2.25515,64.5265,1.09802,117.208,0.0,2003.7025,166.9752083,0.1844945,0.162242,2.885925,0.0,256.244035,183.64534,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
꼬마김밥,81.65,199.51925,4.176685,2.63511,38.895645,0.52555,18.1815,1.14816,261.64225,0.0,1218.60325,101.5502708,0.138529,0.1198875,11.43836,0.0,715.853955,138.29716,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
나물비빔밥,174.8,241.2125,7.703735,4.237865,43.550155,2.61165,61.8355,2.303335,191.8775,0.0,2051.2205,170.9350417,0.205988,0.338054,22.73205,0.0,1381.339635,185.1776,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
날치알김치볶음밥,140.415,224.2155,5.55013,2.94791,42.268135,1.2075,30.222,1.133785,325.46955,0.0,1065.0265,88.75220834,0.148925,0.0519225,3.854225,0.0,725.77696,145.402895,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(참깨제외)날치알김치볶음밥,139.265,213.67,5.55013,1.802625,42.266525,1.2075,29.7275,1.11366,325.28555,0.0,1064.9,88.74166667,0.148925,0.0511175,3.854225,0.0,247.132585,139.26109,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
납작김밥,167.9,319.815,9.947155,11.672385,42.57829,1.86185,25.9785,1.75904,197.3285,8.97,1516.551,135.34925,0.152283,0.2671105,5.360725,0.0,899.32921,159.875645,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
