0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,allergy
밤밥,미니새우튀김우동,마늘쫑무침,고구마밥,어묵맑은국,매생이육전,고구마줄기볶음,나박김치,쌀밥,새우살미역국,토마토치즈샐러드,양배추샐러드(참깨드레싱),백김치,쌀밥,달걀떡국,상추겉절이,쌀밥,배추당면국,오리불고기,고구마줄기볶음,깍두기,쌀밥,새우살미역국,간장돼지불고기,양배추오이무침,백김치,"우유,밀,땅콩+견과류"
밤찹쌀팥밥,감자탕,순살닭볶음탕,쌀밥,바지락된장국,참나물볶음,코다리엿장조림,나박김치,수수밥,팥죽,장산적조림,갈치카레튀김,파김치,쌀밥,감자탕,순살닭볶음탕,쌀밥,바지락미역국,고등어구이,참나물볶음,배추김치,수수밥,들깨감자국,닭고기간장조림,시금치나물,배추김치,"난류,밀,대두,땅콩+견과류"
완두콩밥,두부대합탕국,가지나물,율무밥,감자양파국,애호박당근볶음,양상추유자청무침,콜라비나박김치,새송이버섯카레라이스,모듬버섯찌개,오리훈제채소구이,토마토카프레제,열무물김치,완두콩밥,두부대합탕국,가지나물,쌀밥,감자양파국,두부양념조림,애호박당근볶음,배추김치,쌀밥,모듬버섯찌개,오리훈제채소구이,토마토카프레제,열무물김치,밀
콩밥,떡국떡미역국,팽이버섯나물,두부카레라이스,두부대합탕국,느타리버섯당근볶음,애호박볶음,비트초절이,율무밥,애호박두부된장국,empty,감자그라탕,나박김치,콩밥,떡국떡미역국,팽이버섯나물,쌀밥,두부대합탕국,닭가슴살단호박조림,애호박볶음,깍두기,율무밥,오징어국,돼지불고기,감자채볶음,배추김치,"난류,밀"
검정콩밥,실파콩나물국,감자채볶음,찹쌀밥,맑은가쓰오부시장국,양배추샐러드(레몬드레싱),참나물겉절이,열무물김치,장조림버터비빔밥,두부장국,부추달걀볶음,건새우두부조림,석박지,검정콩밥,실파콩나물국,감자채볶음,찹쌀밥,닭개장,empty,참나물겉절이,깍두기,소불고기덮밥,부추된장국,empty,콩나물무침,배추김치,"난류,우유,밀"
고구마밥,팥죽,마늘종볶음,찹쌀밥,만두순두부찌개,양배추콘샐러드,과일땅콩샐러드,단무지,흑미밥,감자양파국,브로콜리나물,empty,열무김치,쌀밥,감자미역국,마늘종볶음,찹쌀밥,만두순두부찌개,empty,양배추콘샐러드,깍두기,흑미밥,오징어무국,채소달걀말이,브로콜리나물,배추김치,"우유,땅콩+견과류"
옥수수밥,토마토감자국,해물완자전,소고기주먹밥,유부장국,브로콜리견과류볶음,감자버터구이,비트초절이,완두콩밥,감자국,돼지고기구이,얼갈이나물,단무지,옥수수밥,새우살미역국,삼치구이,소고기주먹밥,북어국,두부양념조림,브로콜리무침,배추김치,완두콩밥,감자국,돼지고기구이,얼갈이나물,깍두기,"난류,우유,밀,땅콩+견과류"
밤찹쌀팥밥,감자탕,메추리알고구마조림,가지채소볶음밥,감자국,열무볶음,해물김치전,열무물김치,밤콩밥,콩가루열무된장국,닭살양배추볶음,미나리초무침,파김치,쌀밥,감자탕,애호박나물,가지채소볶음밥,두부맑은국,삼치구이,열무나물,배추김치,쌀밥,콩가루열무된장국,닭살양배추볶음,미나리나물,배추김치,"난류,땅콩+견과류"
가지채소볶음밥,소고기콩나물국,메추리알고구마조림,밤콩밥,애호박두부젓국,주꾸미채소볶음,미나리초무침,나박김치,밤찹쌀팥밥,감자탕,해물김치전,근대나물무침,총각김치,가지채소볶음밥,콩나물국,소고기장조림,밤콩밥,애호박두부젓국,주꾸미채소볶음,오이무침,배추김치,쌀밥,감자탕,훈제오리채소볶음,근대나물무침,깍두기,"난류,밀,땅콩+견과류"
쌀밥,애호박맑은국,견과류고구마범벅,밤콩밥,느타리버섯국,도라지무침,닭가슴살데리야끼조림,오이피클,소고기굴소스볶음밥,만두국,우엉채곤약조림,empty,비트초절이,쌀밥,애호박맑은국,아몬드멸치조림,쌀밥,느타리버섯국,닭가슴살데리야끼조림,도라지무침,깍두기,닭살파프리카볶음밥,들깨무채국,empty,우엉채곤약조림,배추김치,"우유,밀,대두"
율무밥,팥죽,장산적조림,고구마밥,실파달걀국,도토리묵채소무침,토마토치즈샐러드,나박김치,파인애플새우볶음밥,새우맑은국,양배추샐러드(참깨드레싱),해물김치전,백김치,율무밥,북어국,소고기장조림,고구마밥,실파달걀국,훈제오리구이,도토리묵채소무침,배추김치,파인애플새우볶음밥,감자채맑은국,해물부추전,empty,배추김치,"대두,땅콩+견과류"
팥밥,조랭이떡미역국,맛살콩나물무침,파인애플새우볶음밥,유부실파국,감자고로케,empty,깍두기,밤찹쌀팥밥,만두국,(저염·저당)돼지고기메추리알조림,미나리초무침,나박김치,쌀밥,조랭이떡미역국,건새우애호박볶음,파인애플새우볶음밥,미역국,empty,표고버섯탕수,깍두기,쌀밥,오징어무국,닭가슴살데리야끼조림,느타리버섯나물,배추김치,"난류,대두,땅콩+견과류"
가지채소볶음밥,콩나물육개장,웨지감자,밤찹쌀팥밥,배추맑은국,곤드레나물,취나물무침,파김치,잡곡밥,감자양파국,감자샐러드,주꾸미채소볶음,총각김치,가지채소볶음밥,들깨무채국,잔멸치볶음,쌀밥,배추맑은국,간장돼지불고기,취나물무침,배추김치,차조밥,감자양파국,주꾸미채소볶음,곤드레나물,깍두기,"밀,대두,땅콩+견과류"
잡곡밥,배추맑은국,시금치달걀찜,가지채소볶음밥,채소스프,웨지감자,푸실리샐러드(토마토소스),비트초절이,밤찹쌀팥밥,콩나물육개장,주꾸미채소볶음,취나물무침,파김치,수수밥,배추맑은국,시금치달걀찜,가지채소볶음밥,바지락미역국,empty,잔멸치볶음,깍두기,쌀밥,북어국,주꾸미채소볶음,취나물무침,깍두기,"우유,대두,땅콩+견과류"
밤콩밥,두부대합탕국,느타리버섯무침,두부카레라이스,감자양파국,무말랭이,애호박볶음,비트초절이,고구마밥,애호박두부된장국,콩나물간장무침,empty,단무지,밤콩밥,두부대합탕국,느타리버섯무침,쌀밥,감자양파국,돼지고기수육,애호박볶음,깍두기,고구마밥,애호박두부된장국,소고기장조림,콩나물간장무침,배추김치,우유
밤밥,만두국,느타리버섯나물,닭살카레감자밥+양념장,바지락된장국,팽이버섯부추나물,고구마순된장무침,비트초절이,밤콩밥,유부김치국,햄참치채소전,마늘쫑무침,열무김치,밤밥,북어국,느타리버섯나물,고구마밥,새우살미역국,닭가슴살데리야끼구이,팽이버섯부추나물,배추김치,쌀밥,조랭이떡국,간장돼지불고기,마늘쫑무침,깍두기,"난류,대두"
해물버섯덮밥,버섯개장,애호박콩가루볶음,율무밥,팥죽,웨지감자,토마토두부샐러드,열무김치,밤밥,맑은가쓰오부시장국,고구마줄기볶음,순살된장닭볶음,백김치,해물버섯덮밥,들깨미역국,가지나물,율무밥,조랭이떡국,닭가슴살파프리카볶음,아욱나물무침,깍두기,밤밥,북어국,소고기장조림,고구마줄기볶음,배추김치,대두
밤찹쌀팥밥,두부감자국,알감자조림,흑미밥,모듬버섯국,소고기토마토조림,청경채초무침,열무물김치,소고기카레라이스,콩나물국,새우살크림소스볶음,얼갈이무침,석박지,쌀밥,두부맑은국,알감자조림,쌀밥,모듬버섯국,소고기토마토조림,청경채나물,깍두기,수수밥,콩나물국,새우살채소볶음,얼갈이무침,깍두기,"우유,밀,땅콩+견과류"
소고기카레라이스,모듬어묵국,브로콜리견과류볶음,수수밥,우동국물,감자버터구이,무말랭이,오이소박이김치,기장밥,감자탕,감자어묵볶음,브로콜리양배추찜,총각김치,쌀밥,모듬어묵국,브로콜리무침,수수밥,북어국,오징어채소볶음,실파김무침,깍두기,기장밥,두부된장국,감자어묵볶음,브로콜리양배추찜,배추김치,"난류,우유,땅콩+견과류"
고구마밥,숙주당면국,다시마감자채전,밤찹쌀팥밥,감자호박국,너비아니채소볶음,오이볶음,단배추물김치,하이라이스,두부새우젓국,브로콜리된장무침,마카로니채소샐러드,열무물김치,고구마밥,숙주당면국,다시마감자채전,쌀밥,두부된장국,너비아니채소볶음,오이볶음,배추김치,하이라이스,새우살부추국,empty,마카로니채소샐러드,깍두기,땅콩+견과류
밤밥,미니새우튀김우동,마늘쫑무침,고구마밥,어묵맑은국,매생이육전,고구마줄기볶음,나박김치,쌀밥,새우살미역국,토마토치즈샐러드,양배추샐러드(참깨드레싱),백김치,쌀밥,새우살미역국,양배추유자청샐러드,흑미밥,두부젓국찌개,소고기육전(찹쌀가루),마늘쫑무침,나박김치,잡곡밥,들깨채소국,메추리알장조림,고구마줄기볶음,백김치,"우유,밀,땅콩+견과류"
밤찹쌀팥밥,감자탕,순살닭볶음탕,쌀밥,바지락된장국,참나물볶음,코다리엿장조림,나박김치,수수밥,팥죽,장산적조림,갈치카레튀김,파김치,찹쌀밥,맑은바지락탕,순살닭볶음탕,수수밥,감자탕,코다리조림,참나물볶음,나박김치,잡곡밥,"(참깨,대두제외)탕국",(참깨제외)소고기산적,돌나물오이무침,배추김치,"난류,밀,대두,땅콩+견과류"
완두콩밥,두부대합탕국,가지나물,율무밥,감자양파국,애호박당근볶음,양상추유자청무침,콜라비나박김치,새송이버섯카레라이스,모듬버섯찌개,오리훈제채소구이,토마토카프레제,열무물김치,완두콩밥,두부대합탕국,가지나물,율무밥,감자양파국,오리훈제채소구이,양상추유자청무침,콜라비나박김치,달걀채소볶음밥,모듬버섯찌개,토마토카프레제,empty,열무물김치,밀
콩밥,떡국떡미역국,팽이버섯나물,두부카레라이스,두부대합탕국,느타리버섯당근볶음,애호박볶음,비트초절이,율무밥,애호박두부된장국,empty,감자그라탕,나박김치,콩밥,떡국떡미역국,팽이버섯나물,마파배추덮밥,"(참깨,대두제외)탕국",(밀제외)춘권튀김,empty,비트초절이,율무밥,애호박맑은국,닭가슴살구이+소스,감자조림,나박김치,"난류,밀"
보리밥,미역만두국,양념가지찜,돼지고기양배추덮밥,느타리버섯국,오이토마토샐러드(발사믹드레싱),매콤콩나물무침,나박김치,밤찹쌀팥밥,만두닭개장,empty,애호박볶음,깻잎김치,보리밥,닭고기곰탕,오이토마토샐러드(발사믹드레싱),"(밀,대두,조개,굴제외)돼지고기양배추덮밥",느타리버섯국,양념가지찜,empty,나박김치,찹쌀밥,미역국,(저염·저당)소고기장조림,애호박볶음,깻잎김치,"난류,우유,대두,땅콩+견과류"
검정콩밥,실파콩나물국,감자채볶음,찹쌀밥,맑은가쓰오부시장국,양배추샐러드(레몬드레싱),참나물겉절이,열무물김치,장조림버터비빔밥,두부장국,부추달걀볶음,건새우두부조림,석박지,찹쌀밥,실파콩나물국,감자채볶음,검정콩밥,맑은미역국,소고기당면조림,참나물겉절이,석박지,"(달걀,우유제외)장조림버터비빔밥",두부맑은국,양배추샐러드(레몬드레싱),empty,열무물김치,"난류,우유,밀"
콩밥,무채양파국,닭가슴살사과무침,치킨마요덮밥,감자채맑은국,녹두전,양배추유자청무침,단무지,완두콩밥,바지락파래국,닭살카레조림,김자반,열무김치,찹쌀밥,무채양파국,닭가슴살부추무침,깐풍돼지고기덮밥,바지락파래국,양배추유자청무침,empty,단무지,잡곡밥,감자채맑은국,(저염)달걀장조림,김자반,열무김치,"우유,밀,대두,땅콩+견과류"
밤찹쌀팥밥,팥죽,팽이버섯달걀전,돼지고기카레라이스,숙주당면국,empty,마카로니채소샐러드,깍두기,고구마밥,온청포묵국,순살돼지고기김치볶음,오이볶음,열무물김치,찹쌀밥,미역참치국,(밀제외)모듬버섯전,"(달걀,참깨제외)소보로덮밥",배추당면국,새싹채소샐러드(오리엔탈드레싱),empty,깍두기,고구마밥,온도토리묵국,돼지고기가지볶음,들깨오이무침,열무물김치,"난류,우유,밀,대두,땅콩+견과류"
수수밥,김치두부찌개,채소크로켓,밤콩밥,애호박맑은국,건새우애호박볶음,empty,열무물김치,닭살카레감자밥+양념장,만두국,무말랭이,empty,오이피클,수수밥,김치찌개,건새우조림,감자밥,들깨미역국,가자미살구이,애호박조림,배추김치,취나물밥+양념장,애호박맑은국,훈제오리무침,무말랭이,열무물김치,"난류,우유,밀,대두"
고구마밥,팥죽,마늘종볶음,찹쌀밥,만두순두부찌개,양배추콘샐러드,과일땅콩샐러드,단무지,흑미밥,감자양파국,브로콜리나물,empty,열무김치,고구마밥,순두부찌개,마늘종볶음,찹쌀밥,만두국,(우유제외)삼색달걀찜,브로콜리나물,배추김치,흑미밥,감자양파국,떡갈비조림,양배추콘샐러드,열무김치,"우유,땅콩+견과류"
옥수수밥,토마토감자국,해물완자전,소고기주먹밥,유부장국,브로콜리견과류볶음,감자버터구이,비트초절이,완두콩밥,감자국,돼지고기구이,얼갈이나물,단무지,소고기주먹밥,감자국,얼갈이나물,옥수수밥,유부맑은국,돼지고기구이,브로콜리마늘볶음,배추김치,완두콩밥,김국,"(밀,참깨제외)두부버섯완자전",(고춧가루제외)부추사과무침,배추김치,"난류,우유,밀,땅콩+견과류"
찹쌀밥,만두국,애호박새우젓볶음,두부카레라이스,콩가루쑥국,empty,옥수수치즈전,총각김치,팥밥,만두순두부찌개,아욱건새우전,empty,단무지,찹쌀밥,곤약어묵국,애호박새우젓볶음,새우간장덮밥,콩가루쑥국,"(달걀,밀제외)당근옥수수콘전",empty,비트초절이,팥밥,(달걀제외)순두부백탕,간장돼지불고기,아욱된장무침,총각김치,"난류,우유"
밤찹쌀팥밥,감자탕,메추리알고구마조림,가지채소볶음밥,감자국,열무볶음,해물김치전,열무물김치,밤콩밥,콩가루열무된장국,닭살양배추볶음,미나리초무침,파김치,가지채소볶음밥,콩가루열무된장국,고구마조림,찹쌀밥,감자탕,닭살양배추볶음,(고춧가루제외)오이무침,파김치,밤콩밥,두부맑은국,"(달걀,밀제외)해물김치전",미나리초무침,깍두기,"난류,땅콩+견과류"
